ID,date,time,employee_ID_fk,Location_ID_fk,account_number_fk,package_serial_fk
391,43078,0.1,491,TOUJWPKLS5PU,27,2FBNPF
392,43078,0.3604166667,923,HUNPDRN6JJJG,27,2FBNPF
393,43078,0.56875,410,VPPWP66AP9PP,27,2FBNPF
394,43078,0.8298611111,554,TDGDRKPRXD3N,27,2FBNPF
395,42770,0.4791666667,994,TOTPFHP1PMPJ,449,6MVZ0A
396,42770,0.6381944444,866,VM0NMXZ5F1LW,449,6MVZ0A
397,42770,0.8791666667,451,TDUBPYPURS5N,449,6MVZ0A
398,42389,0.7791666667,579,TOUPMPJ5PPTF,132,GW42C4
399,42389,0.9243055556,619,VB0PZPP2JP1L,132,GW42C4
400,42390,0.07986111111,590,TDXTMD3EG0A2,132,GW42C4
401,42668,0.9375,327,TOTFZPYGP6PH,266,RIF2HF
402,42669,0.2013888889,948,VFWHBPP8MPPP,266,RIF2HF
403,42669,0.4465277778,212,TDPBENMPNGPM,266,RIF2HF
404,41294,0.5784722222,628,TO6PLPPWPRDF,444,DPY713
405,41294,0.7402777778,320,HF7N6SHLHHPL,444,DPY713
406,41294,0.8965277778,491,VCKLCHP7AJ2M,444,DPY713
407,41295,0.04722222222,716,TDNPRPP7JDKB,444,DPY713
408,43428,0.7777777778,252,TO4C3S6ZMPHZ,171,F149CU
409,43428,0.9930555556,524,HH5D1GV80PM6,171,F149CU
410,43429,0.1854166667,255,V8JZU08AV0UM,171,F149CU
411,43429,0.3666666667,237,TDKCP9F5GVSP,171,F149CU
412,41740,0.2930555556,332,TOJPUZPTE9RA,251,RF7RR1
413,41740,0.4833333333,1016,H0PPFVPDUR15,251,RF7RR1
414,41740,0.6354166667,687,VEPZVNYP0PB2,251,RF7RR1
415,41740,0.8277777778,917,TDMPMZ84MKPP,251,RF7RR1
416,43343,0.7798611111,418,TO2D16PKKPD2,297,MFC8ZQ
417,43343,0.9125,929,VMP73MHPZGBP,297,MFC8ZQ
418,43344,0.1430555556,427,HPS8NFP1AHBW,297,MFC8ZQ
419,43344,0.2833333333,464,VPPL1FKNPTDN,297,MFC8ZQ
420,43344,0.4888888889,495,TDNHMSPVGPP0,297,MFC8ZQ
421,42279,0.1881944444,790,TODJBP3PPUPW,133,B8G1V7
422,42279,0.325,811,VJ9NGLEWK3HB,133,B8G1V7
423,42279,0.4833333333,869,H7P5BJ09JENP,133,B8G1V7
424,42279,0.74375,598,VRUY23KWT86C,133,B8G1V7
425,42279,0.9916666667,566,TD5APP65Y7AH,133,B8G1V7
426,42373,0.9090277778,475,TODEPJPZ5WK5,334,AR7YHX
427,42374,0.1027777778,572,VPZNLWD1UPPR,334,AR7YHX
428,42374,0.2743055556,1118,HMS3MLTLBFPF,334,AR7YHX
429,42374,0.5326388889,986,VM5TWDCDJ9UY,334,AR7YHX
430,42374,0.6972222222,871,TD485DPTPJMW,334,AR7YHX
431,42374,0.7388888889,521,TODVPXCEN3XF,44,AMT4OC
432,42374,0.8388888889,916,H67PNRJKWHDT,44,AMT4OC
433,42375,0.07708333333,738,VGPPPGSPWP9W,44,AMT4OC
434,42375,0.1868055556,269,TDHC1BPVZPDD,44,AMT4OC
435,41615,0.1819444444,401,TODJBP3PPUPW,294,IMU6WT
436,41615,0.3902777778,370,VUP8KMB1UPG8,294,IMU6WT
437,41615,0.6222222222,952,TDHLKNGPYW8P,294,IMU6WT
438,42770,0.5444444444,706,TOBPTL2MPUDY,244,SGMBVM
439,42770,0.7840277778,229,V8UPFMCPZG9P,244,SGMBVM
440,42770,0.9951388889,506,TDNDNCAAZAG0,244,SGMBVM
441,43133,0.8652777778,1144,TO4V6LPJPHXZ,431,FW4E37
442,43134,0.01458333333,405,VP3BNPYPYZ5F,431,FW4E37
443,43134,0.2423611111,1103,H6MT0TPF2RD7,431,FW4E37
444,43134,0.4944444444,601,VFWUHPM6NPP1,431,FW4E37
445,43134,0.7451388889,726,TDJPFKP6VM3Y,431,FW4E37
446,43137,0.2729166667,732,TO6ZN2GP8PP6,352,UEEDQ9
447,43137,0.5263888889,877,HS3UAB4U2AF4,352,UEEDQ9
448,43137,0.7319444444,967,VPX9YPA2JPD5,352,UEEDQ9
449,43137,0.9256944444,355,TDG13KEMDEPX,352,UEEDQ9
450,41679,0.7319444444,242,TOMM1B1GPPZG,101,64EWS7
451,41679,0.9944444444,290,V6LPPLGPL5X8,101,64EWS7
452,41680,0.1236111111,994,TD9NGPPP44AW,101,64EWS7
453,42742,0.5604166667,674,TO9FNVYP8X1E,352,JO9M2Y
454,42742,0.6854166667,540,VAMMPPAX6JPV,352,JO9M2Y
455,42742,0.9534722222,390,TDVJAPNRKLSF,352,JO9M2Y
456,41969,0.5451388889,514,TOTCPP6RHY0P,137,Q6WC17
457,41969,0.7777777778,871,VC2P7LKPX2DX,137,Q6WC17
458,41969,0.8847222222,1086,TDA5VPPGZNPF,137,Q6WC17
459,42180,0.3048611111,252,TO520FXRLWR6,85,RVMOE7
460,42180,0.4222222222,517,VK2S0P0PD03P,85,RVMOE7
461,42180,0.6625,707,H5LWBCYKJLDM,85,RVMOE7
462,42180,0.8020833333,297,VKMFYPE4SHPJ,85,RVMOE7
463,42181,0.05555555556,979,TDTVELC336WX,85,RVMOE7
464,43046,0.8097222222,759,TOJN6LMPPPN1,361,EQOWMB
465,43046,0.9395833333,724,H4EH8PNS10J1,361,EQOWMB
466,43047,0.09097222222,559,VR0F2PNMGP8G,361,EQOWMB
467,43047,0.3173611111,722,TDYCFMKPPP9S,361,EQOWMB
468,41953,0.9152777778,221,TO4ZBK6UCDNK,551,FGDQQ5
469,41954,0.1486111111,932,HRPPPHP3JMRP,551,FGDQQ5
470,41954,0.3944444444,987,V48V3WKPPSLF,551,FGDQQ5
471,41954,0.6006944444,541,TD1PLXPL0FJV,551,FGDQQ5
472,42722,0.6138888889,627,TOPNPNPJ6PH7,576,HWG4EN
473,42722,0.7597222222,733,V7K3PJDVN53P,576,HWG4EN
474,42722,0.9819444444,342,HN5ZECREXGDU,576,HWG4EN
475,42723,0.21875,717,VA1TLZD4PCMY,576,HWG4EN
476,42723,0.3409722222,978,TD9PA75TE8EC,576,HWG4EN
477,42322,0.7347222222,747,TOTJF5L4FZ9L,144,65MC28
478,42322,0.8868055556,633,VPVKPFENPW0L,144,65MC28
479,42323,0.1638888889,344,TDNDNCAAZAG0,144,65MC28
480,42085,0.6180555556,988,TOR6F7PPYEKW,59,HCD5W4
481,42085,0.7833333333,1013,VB3GP6FZ7MPW,59,HCD5W4
482,42085,0.9819444444,394,HJED0MPLTPYZ,59,HCD5W4
483,42086,0.2305555556,217,VBF2UKLAFGPL,59,HCD5W4
484,42086,0.3666666667,315,TDNXPPNJ3MPD,59,HCD5W4
485,41957,0.5965277778,265,TOWEG1JPM9WC,260,OHBBP7
486,41957,0.7854166667,211,VCAP27WE4PPG,260,OHBBP7
487,41957,0.9222222222,963,HPJ0CPP9YHSK,260,OHBBP7
488,41958,0.04513888889,889,VBF2UKLAFGPL,260,OHBBP7
489,41958,0.2777777778,229,TDPKDZF870P2,260,OHBBP7
490,41959,0.8145833333,300,TOE3PMTEZ4KC,558,RZL3GZ
491,41959,0.9819444444,249,VFBN5PPZJTCT,558,RZL3GZ
492,41960,0.2201388889,486,HJADC1P3DPWP,558,RZL3GZ
493,41960,0.3590277778,1097,VNPVKKG0AFVD,558,RZL3GZ
494,41960,0.6201388889,498,TDWFFPPGG1RP,558,RZL3GZ
495,42253,0.48125,1193,TOTPFHP1PMPJ,121,4IYB5L
496,42253,0.6076388889,352,HLNMH3NPTP2F,121,4IYB5L
497,42253,0.7194444444,490,VUKCPH0LP4PN,121,4IYB5L
498,42253,0.8930555556,486,TD8GM1PNLDPH,121,4IYB5L
499,41730,0.06736111111,321,TOKCAMPUNRRP,618,MFF8KJ
500,41730,0.2902777778,1153,HCKKKBM25GPH,618,MFF8KJ
501,41730,0.4833333333,1046,VUWRPP25CBF8,618,MFF8KJ
502,41730,0.7479166667,437,TD0U2U1JABJP,618,MFF8KJ
503,41570,0.8888888889,719,TOPP844X6AP2,26,9YCA35
504,41571,0.1416666667,1045,VPNMWPPMPCV9,26,9YCA35
505,41571,0.4131944444,293,HCDYT9TCVMM2,26,9YCA35
506,41571,0.6458333333,437,VPD3G4M3PRM6,26,9YCA35
507,41571,0.8756944444,203,TDLN42HBUNPP,26,9YCA35
508,42377,0.8881944444,371,TOTJXPBPKLP9,93,8840R1
509,42378,0.02569444444,260,VCVP7JPSBGVN,93,8840R1
510,42378,0.2347222222,604,TDJMVPPKPMNA,93,8840R1
511,42073,0.1104166667,954,TOE3PMTEZ4KC,509,RFCML9
512,42073,0.2298611111,1023,HUM5PUP5LNPY,509,RFCML9
513,42073,0.4104166667,416,VN0HKB7N2NXP,509,RFCML9
514,42073,0.6361111111,517,TDJPFKP6VM3Y,509,RFCML9
515,41646,0.2722222222,414,TO3JGSP3NPUP,181,8JPLVR
516,41646,0.5131944444,859,VKMFYPE4SHPJ,181,8JPLVR
517,41646,0.7131944444,479,HBZBPAKTA9WP,181,8JPLVR
518,41646,0.9840277778,573,VNWER3WJ6RPU,181,8JPLVR
519,41647,0.2263888889,958,TDBAVPMP6ZLE,181,8JPLVR
520,42607,0.7847222222,416,TOMSB7FHP0KK,422,A6DDUS
521,42607,0.8861111111,419,VNWER3WJ6RPU,422,A6DDUS
522,42608,0.09722222222,802,H51XPRWBJN2K,422,A6DDUS
523,42608,0.3013888889,713,VLY7NJ4FD15M,422,A6DDUS
524,42608,0.5423611111,429,TDKVJ8MHTPLP,422,A6DDUS
525,42583,0.1194444444,1092,TO5SAFCYYCK1,75,E6CBLD
526,42583,0.2229166667,750,VMKPPXP8FJ38,75,E6CBLD
527,42583,0.3763888889,1074,HM7PPWP8XGPV,75,E6CBLD
528,42583,0.6465277778,508,VHX5AGBPMJ2N,75,E6CBLD
529,42583,0.7798611111,595,TDSPFKE4DK32,75,E6CBLD
530,42568,0.19375,588,TOYF3P0RRTV3,456,HBPCLQ
531,42568,0.3465277778,917,HVPMZPKNP29P,456,HBPCLQ
532,42568,0.6118055556,565,VPPLRLPP6PKE,456,HBPCLQ
533,42568,0.7201388889,779,TDPZPDPR4YPN,456,HBPCLQ
534,42962,0.475,359,TOPYG77CVPKR,170,BDA6LO
535,42962,0.7229166667,1136,VG7PBW0WHFSP,170,BDA6LO
536,42962,0.9131944444,924,HE7KKMFRJ1DP,170,BDA6LO
537,42963,0.1347222222,203,VVFZKPHYPX51,170,BDA6LO
538,42963,0.4076388889,385,TDMPKJYJB8KN,170,BDA6LO
539,42510,0.6256944444,801,TOMR2CFLJGP4,508,CG5S87
540,42510,0.8430555556,917,HLJC7PTPPDF0,508,CG5S87
541,42511,0.06180555556,506,VHPPWAP0SV4B,508,CG5S87
542,42511,0.2270833333,1109,TDBMMDNUP0PU,508,CG5S87
543,43300,0.7361111111,438,TOKEJU5FPUJB,536,ENBPWC
544,43300,0.9493055556,701,V7NTJPPEPKS0,536,ENBPWC
545,43301,0.1013888889,400,TDDJJP2JCABN,536,ENBPWC
546,41276,0.2527777778,923,TOJN6LMPPPN1,160,8FFYSK
547,41276,0.4715277778,259,VRZMVPLPPC8P,160,8FFYSK
548,41276,0.6847222222,977,TD9NGPPP44AW,160,8FFYSK
549,42511,0.6944444444,939,TOMF8SPTTP6V,424,6CR356
550,42511,0.9034722222,1005,HBY1P2M5DZ7K,424,6CR356
551,42512,0.1583333333,782,VM0BGF7PMPAS,424,6CR356
552,42512,0.3770833333,1134,TDPTUSTGPM35,424,6CR356
553,43054,0.15625,995,TOV16JCJP8PJ,95,GJO5UT
554,43054,0.3576388889,229,VE4F0L1YP7NF,95,GJO5UT
555,43054,0.4791666667,300,TDPGNNYCPPPM,95,GJO5UT
556,43374,0.075,811,TOPY4JZYPWXL,480,8T02UI
557,43374,0.2416666667,614,HBPA3BV58LJN,480,8T02UI
558,43374,0.375,1066,VHRTPY9GSAPY,480,8T02UI
559,43374,0.5965277778,315,TDLWFYPT7FPR,480,8T02UI
560,41840,0.05277777778,911,TO8MB97PPMPP,128,HEHT28
561,41840,0.2527777778,465,VJYRZPL7PMJR,128,HEHT28
562,41840,0.4104166667,1135,HLSPK20P376P,128,HEHT28
563,41840,0.6354166667,1119,V1RRKPCXHJ66,128,HEHT28
564,41840,0.8034722222,1190,TDP61PP27LMN,128,HEHT28
565,42781,0.7652777778,318,TOGBPAPPWJPP,357,3QO4NV
566,42781,0.9611111111,355,VAPC0PXGYB2Z,357,3QO4NV
567,42782,0.2069444444,897,HE3CME510RD5,357,3QO4NV
568,42782,0.3861111111,341,VGUJP2LRP71P,357,3QO4NV
569,42782,0.5201388889,294,TDGNYT93D1X4,357,3QO4NV
570,42766,0.2319444444,579,TOEFX6VHP6JP,174,7DQKNO
571,42766,0.4520833333,256,V6FVPTMMLFE6,174,7DQKNO
572,42766,0.6194444444,1094,H0CPM9PN2P5H,174,7DQKNO
573,42766,0.8506944444,387,VMKHUUKPDPM4,174,7DQKNO
574,42767,0.03888888889,444,TDJJPBGS1J18,174,7DQKNO
575,43132,0.1576388889,223,TOY07JLLLNDK,284,70AU0L
576,43132,0.3305555556,586,VFH7Y87NP4UF,284,70AU0L
577,43132,0.5104166667,879,HC7N1RVTPPPH,284,70AU0L
578,43132,0.7409722222,542,VJMPPNPLV397,284,70AU0L
579,43132,0.9736111111,1032,TDG13KEMDEPX,284,70AU0L
580,42988,0.1326388889,595,TODEVNRJ6JK4,194,QGB3BO
581,42988,0.3097222222,646,H29ZDBAH253E,194,QGB3BO
582,42988,0.5326388889,820,VTVAL2ZPPFPN,194,QGB3BO
583,42988,0.7534722222,816,TD48ABYPCS6J,194,QGB3BO
584,42585,0.7423611111,725,TODEVNRJ6JK4,398,70AIMB
585,42585,0.8958333333,286,HPKKSDHE2ZKY,398,70AIMB
586,42586,0.1208333333,503,V7GCUCG78VLG,398,70AIMB
587,42586,0.3319444444,1064,TDNDNCAAZAG0,398,70AIMB
588,41451,0.8277777778,299,TO9FNVYP8X1E,54,HFH5EL
589,41452,0.05972222222,352,V02KZKFPGUAP,54,HFH5EL
590,41452,0.3173611111,341,H74PVPCD62PC,54,HFH5EL
591,41452,0.4263888889,605,VAMPHDVPP0PP,54,HFH5EL
592,41452,0.65,816,TD0UF5AP5GNS,54,HFH5EL
593,41640,0.5590277778,367,TO9FNVYP8X1E,208,CIHUG8
594,41640,0.6694444444,403,V0J9PR8RJKPY,208,CIHUG8
595,41640,0.7965277778,1168,HPT3ZFLVRNDD,208,CIHUG8
596,41640,0.9888888889,964,VBGGNPT09JBP,208,CIHUG8
597,41641,0.2430555556,653,TDLN42HBUNPP,208,CIHUG8
598,42854,0.5208333333,1053,TOJPMJZWPZPP,213,EB3VFF
599,42854,0.6847222222,1087,HFNK2PXVRNML,213,EB3VFF
600,42854,0.9006944444,1097,VP7PJSJGPYKN,213,EB3VFF
601,42855,0.04375,389,TDLPPSMJA0JC,213,EB3VFF
602,43121,0.7666666667,1027,TOPR9P7L6PL5,188,3E4XBK
603,43121,0.9,1039,VSP34GPJMCPP,188,3E4XBK
604,43122,0.1347222222,537,TDN351RLTSNP,188,3E4XBK
605,41958,0.6222222222,820,TOP14PEBZPRP,239,WDJNOU
606,41958,0.7520833333,558,VFWHBPP8MPPP,239,WDJNOU
607,41958,0.9465277778,929,HPM1MVXGPVPE,239,WDJNOU
608,41959,0.09236111111,850,VZ2PNYFWWLN0,239,WDJNOU
609,41959,0.2402777778,473,TD9PA75TE8EC,239,WDJNOU
610,41705,0.5798611111,1032,TO4GP86PSPFY,490,49F0QM
611,41705,0.8319444444,892,VPPMPP3CSBT4,490,49F0QM
612,41705,0.9715277778,1099,TDJXHN97PPPU,490,49F0QM
613,42008,0.7513888889,568,TOTPFHP1PMPJ,460,BO1ZEY
614,42008,0.99375,897,VK6E4B9K5HMK,460,BO1ZEY
615,42009,0.1013888889,1004,HPPP6LNLFPCP,460,BO1ZEY
616,42009,0.2270833333,350,VP3PPNPBUZSH,460,BO1ZEY
617,42009,0.3729166667,649,TD40UJPESPYH,460,BO1ZEY
618,41339,0.1159722222,942,TOPS5NPP8CE0,582,31HYBO
619,41339,0.3444444444,602,VLLR08PMARUV,582,31HYBO
620,41339,0.5763888889,1120,TDBAVPMP6ZLE,582,31HYBO
621,42048,0.90625,252,TOMM1B1GPPZG,599,3IS5NJ
622,42049,0.09236111111,202,VLR9P6LPG4RP,599,3IS5NJ
623,42049,0.2604166667,676,HU1FLR6PU5PF,599,3IS5NJ
624,42049,0.4673611111,1062,VFUP5NLXCKPP,599,3IS5NJ
625,42049,0.6965277778,844,TD04P4MS6KF9,599,3IS5NJ
626,42367,0.4986111111,908,TOJPJXHHHJ7P,203,ZDPW66
627,42367,0.5833333333,569,VAPV1XEP96D3,203,ZDPW66
628,42367,0.8701388889,999,TDFHPPMLYH2D,203,ZDPW66
629,42996,0.6284722222,337,TO5P0LDPPK0R,537,W1FCMB
630,42996,0.8868055556,652,V6JJMPJR3PP7,537,W1FCMB
631,42997,0.01736111111,209,HXYPLBP2PPK9,537,W1FCMB
632,42997,0.1326388889,243,VAPLNUPLAMEE,537,W1FCMB
633,42997,0.39375,786,TDMJWVP3G11F,537,W1FCMB
634,42008,0.2340277778,353,TOXPWWPNBKGR,564,L5H41X
635,42008,0.3958333333,1094,VJWPFP1B4PLP,564,L5H41X
636,42008,0.6395833333,332,HPTPLJVXP9P0,564,L5H41X
637,42008,0.8881944444,1172,V7K3PJDVN53P,564,L5H41X
638,42009,0.02430555556,503,TD1PLXPL0FJV,564,L5H41X
639,42870,0.8368055556,1184,TO3PGPX9HEPR,526,6U5AUU
640,42870,0.9930555556,279,HCDKPPUHDLJP,526,6U5AUU
641,42871,0.2125,1162,VFLNZZSSYPPH,526,6U5AUU
642,42871,0.4340277778,1196,TDBCAJPV6FPJ,526,6U5AUU
643,42644,0.7604166667,517,TOPPG0PH65P8,492,YV1611
644,42644,0.95625,702,VGZP3CRY3BHP,492,YV1611
645,42645,0.1805555556,722,TDPZ8K55PA92,492,YV1611
646,41481,0.8548611111,974,TOPY4JZYPWXL,623,FCJ81O
647,41482,0.01319444444,610,VP28MRD4VXEP,623,FCJ81O
648,41482,0.2097222222,1193,HY0GMM6PPVPB,623,FCJ81O
649,41482,0.3770833333,905,VUWRR8KMKPA5,623,FCJ81O
650,41482,0.6263888889,291,TDSZC9PVWX6T,623,FCJ81O
651,41919,0.2034722222,305,TO119P5D5PUT,573,RYLW1Z
652,41919,0.3486111111,295,HFMSNPP6AP5J,573,RYLW1Z
653,41919,0.4715277778,1013,VMP1HGMLPJGR,573,RYLW1Z
654,41919,0.6569444444,272,TDNNDNP3PFR2,573,RYLW1Z
655,42858,0.3409722222,757,TO3DELPP4NYB,257,9VL59S
656,42858,0.5881944444,469,HGYNL5N0ANPP,257,9VL59S
657,42858,0.8708333333,1199,VCPP805R4H18,257,9VL59S
658,42859,0.05416666667,236,TDA98FFV72VP,257,9VL59S
659,41558,0.2541666667,313,TOPP3N32BMK1,312,EU90ZS
660,41558,0.41875,644,VPPF5BPGCRSP,312,EU90ZS
661,41558,0.6673611111,1034,TDPNP2VWHH1S,312,EU90ZS
662,43102,0.26875,356,TO5SAFCYYCK1,125,JH5WIZ
663,43102,0.3916666667,954,VFHRNBPRP26P,125,JH5WIZ
664,43102,0.5548611111,1008,HVXTYPDJZW5T,125,JH5WIZ
665,43102,0.7881944444,656,V4W9LCPLP36F,125,JH5WIZ
666,43102,0.9048611111,1058,TD3NPPMPHKYX,125,JH5WIZ
667,42359,0.2111111111,430,TOPL2P54X9MT,476,GWY93K
668,42359,0.3972222222,1048,H5S5PGUUPGB1,476,GWY93K
669,42359,0.5277777778,652,VP65MLLFPP11,476,GWY93K
670,42359,0.7756944444,869,TDG49XPLJGMJ,476,GWY93K
671,42930,0.1222222222,360,TO9NS5C9LPAK,645,1CK0QL
672,42930,0.3305555556,1006,VMUNRTB1XKGK,645,1CK0QL
673,42930,0.56875,1189,HPCMM6LPBNNJ,645,1CK0QL
674,42930,0.8201388889,933,VVPPPF5PHNCP,645,1CK0QL
675,42931,0.05208333333,451,TDKALLGNNHPJ,645,1CK0QL
676,43361,0.7958333333,702,TOV1Z2D0PX4P,418,GAOJDD
677,43362,0.06111111111,806,VXC5GUMWLDPC,418,GAOJDD
678,43362,0.2993055556,951,HEP0P7P79JNU,418,GAOJDD
679,43362,0.4611111111,546,V2P1Y0YE9P0H,418,GAOJDD
680,43362,0.6270833333,667,TDZJJSEPFP9Y,418,GAOJDD
681,41881,0.7291666667,1136,TO46W9PA67PP,243,GGEX17
682,41881,0.9465277778,321,VZ2PNYFWWLN0,243,GGEX17
683,41882,0.2013888889,752,HUPVFZANP8DJ,243,GGEX17
684,41882,0.3201388889,823,VBJPZ2PP10LT,243,GGEX17
685,41882,0.5534722222,1031,TDPRPMPAFPVN,243,GGEX17
686,42358,0.7736111111,1192,TOMM1B1GPPZG,499,FGZMLC
687,42358,0.9319444444,944,V7GCUCG78VLG,499,FGZMLC
688,42359,0.1611111111,1189,TDYPPBSXPZY0,499,FGZMLC
689,42780,0.7381944444,1061,TOS1PNCUXPXV,602,1PL42X
690,42780,0.9333333333,472,HP1P1LK8PPP4,602,1PL42X
691,42781,0.2048611111,1194,V3BLTPAPGYMP,602,1PL42X
692,42781,0.3111111111,1201,TD5Z2PRPKKAP,602,1PL42X
693,41489,0.02361111111,565,TOCUY5K1PGPP,38,785N2I
694,41489,0.1611111111,559,VAP1EP32CPPJ,38,785N2I
695,41489,0.3909722222,980,HVFKPPEBLY76,38,785N2I
696,41489,0.5520833333,1128,VEVYZ1RPLH06,38,785N2I
697,41489,0.7840277778,1044,TDLKG8SVCTB1,38,785N2I
698,41877,0.6631944444,762,TOM6WMPEL00P,537,OPIORV
699,41877,0.7993055556,451,HHRC7NTYXWL4,537,OPIORV
700,41878,0.08125,561,VCJBEPPPPCUP,537,OPIORV
701,41878,0.21875,1045,TD40UJPESPYH,537,OPIORV
702,41860,0.9305555556,225,TOCMPJ3K1KWU,111,HSQ0QE
703,41861,0.1979166667,759,VKPYP81NUP1Z,111,HSQ0QE
704,41861,0.3972222222,742,HGG7HYD5TJYL,111,HSQ0QE
705,41861,0.5333333333,673,VGNPDT8PPG1N,111,HSQ0QE
706,41861,0.7069444444,1103,TDAP75MPR1JB,111,HSQ0QE
707,41345,0.8076388889,427,TOEWKZK2L7P6,14,YZQOV7
708,41345,0.95625,445,VC3CCNLL3EP7,14,YZQOV7
709,41346,0.05138888889,1034,TD6UYWE4M0M3,14,YZQOV7
710,43244,0.73125,1096,TOEWKZK2L7P6,323,ZZU1XH
711,43244,0.8534722222,369,HMLPD5K07VFL,323,ZZU1XH
712,43245,0.009027777778,678,VBPFFPYP3MP0,323,ZZU1XH
713,43245,0.1645833333,619,TD5Z2PRPKKAP,323,ZZU1XH
714,42267,0.4895833333,767,TOEFX6VHP6JP,476,FC16S9
715,42267,0.6173611111,1087,H9MY0PD3SKLP,476,FC16S9
716,42267,0.8298611111,1067,V5JPPEVZPPW3,476,FC16S9
717,42268,0.01736111111,400,TDMPBYPPFLXW,476,FC16S9
718,41742,0.70625,893,TO4V6LPJPHXZ,525,VHVRHG
719,41742,0.8625,634,VPHPKPPPAZPJ,525,VHVRHG
720,41743,0.04652777778,569,HPPLPEX01MDP,525,VHVRHG
721,41743,0.2173611111,903,V5G2PW4PBPP8,525,VHVRHG
722,41743,0.4916666667,316,TDRPPY86VHZY,525,VHVRHG
723,42405,0.6701388889,872,TOPNYNP3K0FZ,39,YNHHXB
724,42405,0.8541666667,624,VPKPNWJPMKAW,39,YNHHXB
725,42406,0.04236111111,1032,HAA27PLW8PKF,39,YNHHXB
726,42406,0.1666666667,560,V9KPMPKTVDJ7,39,YNHHXB
727,42406,0.3729166667,893,TDX9K6PPPHZD,39,YNHHXB
728,42623,0.1944444444,982,TOACLZLSH8GP,557,GGX7QY
729,42623,0.4444444444,342,HCR5P1PCNFCH,557,GGX7QY
730,42623,0.6097222222,635,V4ALJTPPP2UX,557,GGX7QY
731,42623,0.85,410,TDJN4AELL4U6,557,GGX7QY
732,41495,0.1652777778,264,TO0UYRPJ1ZLS,87,V4OSNQ
733,41495,0.3895833333,499,VFLPNMFKK847,87,V4OSNQ
734,41495,0.5520833333,844,H0ZR5WA6HNP1,87,V4OSNQ
735,41495,0.8263888889,626,VRGP92YPCYBK,87,V4OSNQ
736,41495,0.9381944444,206,TDLWFYPT7FPR,87,V4OSNQ
737,43313,0.1763888889,412,TO3DHLLZLFKU,459,I3R37S
738,43313,0.3756944444,285,VBJTCADPHUWP,459,I3R37S
739,43313,0.5083333333,1075,TDUT9K3FDHJ2,459,I3R37S
740,42670,0.6340277778,883,TOT0MYPN2PLK,652,9N4Z2O
741,42670,0.9083333333,673,HFHHJJP6N53P,652,9N4Z2O
742,42671,0.1486111111,1017,V5JJH7TDB0PS,652,9N4Z2O
743,42671,0.3111111111,762,TD0U2U1JABJP,652,9N4Z2O
744,41419,0.7381944444,554,TOPYDALPBL3X,624,SEG7R3
745,41419,0.8951388889,939,VBMUACAULP7A,624,SEG7R3
746,41420,0.1131944444,201,TDNSJZNVWENL,624,SEG7R3
747,43245,0.9277777778,1117,TORKPFK734WH,26,2AGUZY
748,43246,0.07361111111,888,VFPRJPP7VPP1,26,2AGUZY
749,43246,0.2159722222,915,TDFM5CFCJPPL,26,2AGUZY
750,41351,0.3173611111,336,TO4YYPFNFZYP,558,U43ISM
751,41351,0.51875,957,H1VZ3PWWVK1X,558,U43ISM
752,41351,0.6618055556,357,VAMMPPAX6JPV,558,U43ISM
753,41351,0.8930555556,622,TDD7PPW6PPFP,558,U43ISM
754,42636,0.03541666667,550,TO9DDPA81F9M,505,FYU9TZ
755,42636,0.1895833333,279,VPSPAP34G8AA,505,FYU9TZ
756,42636,0.4340277778,799,HBJPPFHHLPE3,505,FYU9TZ
757,42636,0.6013888889,939,VH5DKRCLPKK1,505,FYU9TZ
758,42636,0.8659722222,212,TD6UYWE4M0M3,505,FYU9TZ
759,41553,0.2520833333,1089,TOE3TYPLD549,111,2OT4KG
760,41553,0.5118055556,1172,VMKHUUKPDPM4,111,2OT4KG
761,41553,0.7118055556,800,TDDJJP2JCABN,111,2OT4KG
762,41631,0.7361111111,1060,TO0D7PKYPDSF,304,MSGW5G
763,41631,0.9333333333,457,V2U5PVV4HKNK,304,MSGW5G
764,41632,0.1354166667,292,HVPMZPKNP29P,304,MSGW5G
765,41632,0.3986111111,1086,VPNSZ92RKHSC,304,MSGW5G
766,41632,0.6645833333,637,TD6RPHEPDPL3,304,MSGW5G
767,42793,0.8604166667,1110,TOMPB911DRXP,324,PU8MT7
768,42794,0.1145833333,384,HRT3LJPJMTPB,324,PU8MT7
769,42794,0.3548611111,1061,V67A4WVPP8PL,324,PU8MT7
770,42794,0.61875,724,TDKVJ8MHTPLP,324,PU8MT7
771,42669,0.1444444444,361,TOBPWLS0PBYP,517,QD3ZES
772,42669,0.2638888889,712,VHALPTVPP4KJ,517,QD3ZES
773,42669,0.53125,345,TDVMPW6B4NPT,517,QD3ZES
774,41609,0.675,425,TOTJF5L4FZ9L,302,MEWPGX
775,41609,0.9256944444,566,V1A7VXKPNL7C,302,MEWPGX
776,41610,0.05833333333,1028,TDEP12GBAPV5,302,MEWPGX
777,43052,0.8680555556,754,TOGPPCWBJP6L,498,L2E6X8
778,43053,0.01805555556,502,VCML6P9J1L4P,498,L2E6X8
779,43053,0.2597222222,790,TDP1G8MAPU3K,498,L2E6X8
780,42382,0.1770833333,861,TO9VEJMP5PP0,189,WBMMCK
781,42382,0.3854166667,946,HKJ0NNHSP6PP,189,WBMMCK
782,42382,0.5319444444,1155,VCNP2007SLZN,189,WBMMCK
